%	Date:	2010-12-20	Time:	17:29:12
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
4.0128E+4	-2.8265E+1	4.6663E+1	9.2102E-1	-4.0715E+1	NaN	NaN	NaN
4.4003E+4	-2.7831E+1	4.5358E+1	1.9110E+0	-3.4375E+1	NaN	NaN	NaN
4.8253E+4	-5.7701E+0	-1.1315E+2	7.2879E+0	-2.2748E+1	NaN	NaN	NaN
5.2912E+4	-1.6735E+1	-1.7966E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	-7.8281E+0	-1.5013E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	-2.4869E+1	3.6352E+1	NaN	NaN	NaN	NaN	NaN
6.9771E+4	-2.4964E+1	3.7008E+1	NaN	NaN	NaN	NaN	NaN
7.6509E+4	-2.4353E+1	3.4419E+1	NaN	NaN	NaN	NaN	NaN
8.3898E+4	-2.3919E+1	3.1425E+1	NaN	NaN	NaN	NaN	NaN
9.2000E+4	-2.3461E+1	2.8544E+1	NaN	NaN	NaN	NaN	NaN
