%	Date:	2010-12-16	Time:	15:27:49
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
1.7395E+3	-2.8891E-2	1.7959E+2	7.0330E-3	-9.4584E+1	-8.6294E+1	-9.0362E+1	-8.8759E+1
1.8652E+3	-2.9048E-2	1.7955E+2	5.6404E-3	-8.9294E+1	-9.6747E+1	-8.7871E+1	-9.7936E+1
2.0000E+3	-2.8721E-2	1.7952E+2	9.7155E-3	-8.5296E+1	-9.1714E+1	-8.9546E+1	-8.3278E+1
2.1445E+3	-2.9404E-2	1.7948E+2	6.3453E-3	-8.5921E+1	-9.1588E+1	-9.2604E+1	-9.6466E+1
2.2995E+3	-2.9427E-2	1.7944E+2	4.9181E-3	-9.2143E+1	-8.9137E+1	-9.9896E+1	-9.3134E+1
2.4657E+3	-2.9404E-2	1.7940E+2	5.7761E-3	-9.1146E+1	-9.3211E+1	-8.6911E+1	-1.0265E+2
2.6439E+3	-2.9833E-2	1.7935E+2	3.7061E-3	-9.6315E+1	-9.3270E+1	-9.4908E+1	-9.4610E+1
2.8349E+3	-2.9930E-2	1.7931E+2	6.4926E-3	-9.3220E+1	-8.4785E+1	-1.0116E+2	-9.4687E+1
3.0398E+3	-3.0230E-2	1.7925E+2	6.6057E-3	-8.7403E+1	-8.6930E+1	-9.4083E+1	-9.8960E+1
3.2595E+3	-3.0250E-2	1.7920E+2	9.1071E-3	-9.4199E+1	-8.7588E+1	-8.6645E+1	-8.3973E+1
3.4951E+3	-3.0569E-2	1.7914E+2	6.1388E-3	-9.0748E+1	-8.6680E+1	-9.1978E+1	-9.8390E+1
3.7476E+3	-3.0965E-2	1.7908E+2	6.5005E-3	-9.2680E+1	-8.6204E+1	-9.3826E+1	-9.0580E+1
4.0185E+3	-3.1433E-2	1.7901E+2	8.5680E-3	-8.5369E+1	-8.5342E+1	-9.1204E+1	-9.1215E+1
4.3089E+3	-3.1621E-2	1.7894E+2	5.0219E-3	-9.1549E+1	-1.0154E+2	-1.0163E+2	-8.7739E+1
4.6203E+3	-3.1992E-2	1.7887E+2	6.4856E-3	-8.6322E+1	-9.9367E+1	-9.0037E+1	-9.1154E+1
4.9542E+3	-3.2270E-2	1.7878E+2	6.1565E-3	-8.7414E+1	-1.0609E+2	-8.7320E+1	-1.0008E+2
5.3122E+3	-3.3036E-2	1.7870E+2	6.1679E-3	-1.0010E+2	-8.7992E+1	-8.7034E+1	-9.8577E+1
5.6961E+3	-3.3140E-2	1.7860E+2	5.1600E-3	-9.3291E+1	-9.2777E+1	-8.9933E+1	-9.1866E+1
6.1077E+3	-3.3361E-2	1.7850E+2	1.0299E-2	-8.5859E+1	-8.3191E+1	-8.5642E+1	-9.3120E+1
6.5491E+3	-3.4399E-2	1.7839E+2	6.1007E-3	-9.0736E+1	-8.8620E+1	-9.3339E+1	-8.9829E+1
7.0224E+3	-3.4688E-2	1.7828E+2	9.1112E-3	-9.2671E+1	-8.7702E+1	-8.6195E+1	-8.4363E+1
7.5299E+3	-3.5687E-2	1.7816E+2	4.1125E-3	-9.5480E+1	-8.9339E+1	-9.9024E+1	-9.9263E+1
8.0740E+3	-3.6376E-2	1.7803E+2	7.3658E-3	-9.0424E+1	-9.2873E+1	-8.4741E+1	-9.1898E+1
8.6575E+3	-3.6950E-2	1.7789E+2	7.3529E-3	-8.6865E+1	-8.7661E+1	-8.9337E+1	-9.3280E+1
9.2832E+3	-3.7935E-2	1.7774E+2	5.3885E-3	-9.1104E+1	-8.8417E+1	-9.8567E+1	-9.2603E+1
9.9540E+3	-3.8950E-2	1.7758E+2	5.7331E-3	-8.6658E+1	-1.0551E+2	-9.4098E+1	-9.1483E+1
1.0673E+4	-3.9716E-2	1.7740E+2	7.8565E-3	-8.5832E+1	-8.7404E+1	-8.8365E+1	-9.5426E+1
1.1445E+4	-4.0871E-2	1.7722E+2	7.5589E-3	-8.6333E+1	-8.6691E+1	-9.0948E+1	-9.3559E+1
1.2272E+4	-4.2197E-2	1.7702E+2	5.4032E-3	-9.9398E+1	-9.3625E+1	-8.6992E+1	-9.4302E+1
1.3159E+4	-4.3845E-2	1.7681E+2	1.1952E-2	-8.0396E+1	-8.4489E+1	-8.8190E+1	-1.0085E+2
1.4110E+4	-4.4797E-2	1.7658E+2	6.3521E-3	-8.9503E+1	-8.7320E+1	-9.1951E+1	-9.3746E+1
1.5129E+4	-4.6539E-2	1.7634E+2	7.4430E-3	-8.6139E+1	-9.0467E+1	-9.4565E+1	-8.7306E+1
1.6223E+4	-4.8444E-2	1.7608E+2	8.9929E-3	-9.2469E+1	-8.7290E+1	-9.1706E+1	-8.3028E+1
1.7395E+4	-5.0447E-2	1.7580E+2	6.0746E-3	-8.9013E+1	-9.5103E+1	-9.2394E+1	-8.8097E+1
1.8652E+4	-5.2229E-2	1.7550E+2	7.7599E-3	-8.5745E+1	-9.0163E+1	-9.0275E+1	-8.8368E+1
2.0000E+4	-5.4693E-2	1.7519E+2	5.2659E-3	-9.4487E+1	-9.0701E+1	-8.8099E+1	-1.0776E+2
